Table Name,ID,Parent ID,Change Type,Attribute,Original Value,New Value
Primary Wire,448332764,448332752,UPDATE,status,Existing,Deleted
Cable Segment Delta,527272482,N/A,INSERT,,,
Cable Segment Delta,527272514,N/A,INSERT,,,
Audit History,165072185,N/A,INSERT,,,
Audit History,165073899,N/A,INSERT,,,
Audit History,165073739,N/A,INSERT,,,
Audit History,165073680,N/A,INSERT,,,
Audit History,165075202,N/A,INSERT,,,
Audit History,165075362,N/A,INSERT,,,
Audit History,165072190,N/A,INSERT,,,
Cable Segment Delta,527272154,N/A,INSERT,,,
Pole,229610111,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229026392,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229027882,N/A,UPDATE,status,Retired,Deleted
Pole,229027978,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,527271613,215460794,INSERT,,,
Cable Segment Delta,527272214,N/A,INSERT,,,
Cable Segment Delta,527272246,N/A,INSERT,,,
Cable Segment Delta,527272278,N/A,INSERT,,,
Audit History,165075062,N/A,INSERT,,,
Audit History,165074966,N/A,INSERT,,,
Audit History,165074333,N/A,INSERT,,,
OH Transformer Bank Unit,476474300,235982441,UPDATE,phase,B,C
OH Primary,215466099,N/A,UPDATE,installed_length,182,180
Edist Device Feeder,527275187,N/A,INSERT,,,
Primary Structure Node,527275059,N/A,INSERT,,,
Cable Segment Delta,527272379,N/A,INSERT,,,
Cable Segment Delta,527272411,N/A,INSERT,,,
OH Fuse,233833426,N/A,UPDATE,switch_no,'62/71',6470
OH Fuse,233833426,N/A,UPDATE,type,Unknown,Cutout
OH Fuse,233833426,N/A,UPDATE,xcel_energy_device_id,'62/71',6470
OH Fuse,233833426,N/A,UPDATE,xcel_energy_field_stencil,'62/71',6470
Primary Wire,445289693,445289677,UPDATE,status,Existing,Deleted
Audit History,165071299,N/A,INSERT,,,
OH Primary,215383904,N/A,UPDATE,installed_length,114,118
Audit History,165071782,N/A,INSERT,,,
Audit History,165071814,N/A,INSERT,,,
Electric XY,82403929,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 6' 11.55"""
Pole,229023578,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,228998848,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Primary Wire,215462691,215462689,UPDATE,insulation,WP,BARE
Cable Segment Delta,527271907,N/A,INSERT,,,
OH Transformer Bank,527271843,N/A,INSERT,,,
OH Transformer Bank,527271875,N/A,INSERT,,,
OH Primary,215383705,N/A,UPDATE,installed_length,119,121
Audit History,165073105,N/A,INSERT,,,
Audit History,165073137,N/A,INSERT,,,
Audit History,165071583,N/A,INSERT,,,
Audit History,165071615,N/A,INSERT,,,
Audit History,165071790,N/A,INSERT,,,
Audit History,165071822,N/A,INSERT,,,
Audit History,165071854,N/A,INSERT,,,
Pole,229025726,N/A,UPDATE,status,Retired,Deleted
Primary Wire,215462620,215462617,UPDATE,insulation,WP,BARE
Audit History,165073191,N/A,INSERT,,,
Audit History,165074144,N/A,INSERT,,,
Cable Segment Delta,527272405,N/A,INSERT,,,
Cable Segment Delta,527272437,N/A,INSERT,,,
Cable Segment Delta,527272213,N/A,INSERT,,,
Cable Segment Delta,527272245,N/A,INSERT,,,
Audit History,165075125,N/A,INSERT,,,
Audit History,165092816,N/A,INSERT,,,
Audit History,165071028,N/A,INSERT,,,
Cable Segment Delta,527272771,N/A,INSERT,,,
OH Primary,441768307,N/A,UPDATE,installed_length,190.2,195
OH Primary,441767341,N/A,UPDATE,installed_length,87.18,66
OH Primary,441768166,N/A,UPDATE,installed_length,162.5,162
Pole,229023776,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229023872,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229023904,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,436263222,N/A,UPDATE,calculated_length,unset,92.92
OH Primary,436263222,N/A,UPDATE,installed_length,419.1,214
Audit History,165072403,N/A,INSERT,,,
Audit History,165073356,N/A,INSERT,,,
Audit History,165073925,N/A,INSERT,,,
Audit History,165073957,N/A,INSERT,,,
Pole,441767685,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Audit History,165071052,N/A,INSERT,,,
Audit History,165071084,N/A,INSERT,,,
Audit History,165071621,N/A,INSERT,,,
OH Transformer Bank Unit,237873466,237873452,UPDATE,phase,C,B
OH Primary,215461967,N/A,UPDATE,calculated_length,83.45,unset
OH Primary,215461967,N/A,UPDATE,installed_length,109.7,30
OH Primary,215461967,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Pole,229023641,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165073151,N/A,INSERT,,,
Primary Wire,215462690,215462689,UPDATE,insulation,WP,BARE
Primary Wire,215462658,215462657,UPDATE,insulation,WP,BARE
Pole,527271714,N/A,INSERT,,,
Cable Segment Delta,527271906,N/A,INSERT,,,
Cable Segment Delta,527272481,N/A,INSERT,,,
Audit History,165071486,N/A,INSERT,,,
Audit History,165071422,N/A,INSERT,,,
Audit History,165072151,N/A,INSERT,,,
Audit History,165072183,N/A,INSERT,,,
Audit History,165074472,N/A,INSERT,,,
Audit History,165073711,N/A,INSERT,,,
Audit History,165073807,N/A,INSERT,,,
Audit History,165073743,N/A,INSERT,,,
Audit History,165072223,N/A,INSERT,,,
Audit History,165072984,N/A,INSERT,,,
Audit History,165073841,N/A,INSERT,,,
Audit History,165073713,N/A,INSERT,,,
Pole,229026326,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229026454,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,526958966,N/A,INSERT,,,
Primary Wire,215462619,215462617,UPDATE,insulation,WP,BARE
OH Transformer Bank,236019155,N/A,UPDATE,bank_configuration,'2 Phase Wye/Delta','3 Phase Open Wye/Open Delta'
OH Primary,215462523,N/A,UPDATE,installed_length,93,90
OH Primary,441768064,N/A,UPDATE,installed_length,120.8,115
Cable Segment Delta,527272212,N/A,INSERT,,,
Cable Segment Delta,527272244,N/A,INSERT,,,
Cable Segment Delta,527272276,N/A,INSERT,,,
Cable Segment Delta,527272308,N/A,INSERT,,,
Audit History,165074996,N/A,INSERT,,,
Audit History,165075092,N/A,INSERT,,,
Pole,436262787,N/A,UPDATE,framing_type,Unknown,Double Circuit Triangular Neutral Low
Pole,436262787,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 0' 3.17"""
OH Primary,215465573,N/A,UPDATE,status,Existing,Deleted
OH Primary,215465573,N/A,UPDATE,calculated_length,44.43,unset
OH Primary,215465669,N/A,UPDATE,installed_length,178,179
Primary Wire,215380993,215380991,UPDATE,insulation,WP,BARE
Audit History,165075376,N/A,INSERT,,,
Audit History,165075408,N/A,INSERT,,,
Audit History,165073790,N/A,INSERT,,,
Cable Segment Delta,527272378,N/A,INSERT,,,
Cable Segment Delta,527272410,N/A,INSERT,,,
Electric XY,527275121,N/A,INSERT,,,
OH Fuse,233833456,N/A,UPDATE,normal_position,CCC,COC
OH Fuse,233833456,N/A,UPDATE,type,Unknown,Cutout
Audit History,165074153,N/A,INSERT,,,
Audit History,165072535,N/A,INSERT,,,
Audit History,165073264,N/A,INSERT,,,
Audit History,165073296,N/A,INSERT,,,
Primary Wire,445289691,445289677,UPDATE,status,Existing,Deleted
Pole,445289595,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Audit History,165071266,N/A,INSERT,,,
Audit History,165073352,N/A,INSERT,,,
Primary Wire,215380954,215380952,UPDATE,insulation,WP,BARE
Audit History,165071684,N/A,INSERT,,,
Audit History,165071748,N/A,INSERT,,,
Audit History,165071780,N/A,INSERT,,,
OH Transformer Bank,441688698,N/A,UPDATE,phase_designation,C,B
Pole,229023608,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,215461135,N/A,UPDATE,installed_length,96,94
OH Primary,215462657,N/A,UPDATE,installed_length,99,100
OH Primary,215462657,N/A,UPDATE,phase_orientation,CBA,ABC
OH Primary,215467238,N/A,UPDATE,calculated_length,127.8,127
OH Primary,215467238,N/A,UPDATE,installed_length,129,130
Cable Segment Delta,527271905,N/A,INSERT,,,
OH Primary,448332697,N/A,UPDATE,installed_length,162.2,61
OH Primary,527271080,N/A,INSERT,,,
Audit History,165074433,N/A,INSERT,,,
Audit History,165074625,N/A,INSERT,,,
Audit History,165074657,N/A,INSERT,,,
Audit History,165071581,N/A,INSERT,,,
Pole,229025628,N/A,UPDATE,status,Retired,Deleted
Primary Wire,215462618,215462617,UPDATE,insulation,WP,BARE
Audit History,165071700,N/A,INSERT,,,
Audit History,165073222,N/A,INSERT,,,
Audit History,165073254,N/A,INSERT,,,
Cable Segment Delta,527272211,N/A,INSERT,,,
Cable Segment Delta,527272243,N/A,INSERT,,,
Cable Segment Delta,527272275,N/A,INSERT,,,
Cable Segment Delta,527272307,N/A,INSERT,,,
Audit History,165075123,N/A,INSERT,,,
Audit History,165075155,N/A,INSERT,,,
Audit History,165075187,N/A,INSERT,,,
Audit History,165075027,N/A,INSERT,,,
OH Primary,388861523,N/A,UPDATE,calculated_length,180.3,178.1
OH Primary,388861523,N/A,UPDATE,installed_length,239,186
OH Primary,388861523,N/A,UPDATE,phase_orientation,ABC,CBA
Primary Wire,215380992,215380991,UPDATE,insulation,WP,BARE
OH Primary,215469645,N/A,UPDATE,installed_length,138,137
Audit History,165071786,N/A,INSERT,,,
Audit History,165071818,N/A,INSERT,,,
Cable Segment Delta,527271857,N/A,INSERT,,,
Cable Segment Delta,527271889,N/A,INSERT,,,
Cable Segment Delta,527271921,N/A,INSERT,,,
Cable Segment Delta,527272490,N/A,INSERT,,,
Primary Wire,215380953,215380952,UPDATE,insulation,WP,BARE
Primary Wire,215380889,215380888,UPDATE,insulation,WP,BARE
OH Primary,215467291,N/A,UPDATE,installed_length,191,192
Pole,441767811,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Audit History,165071050,N/A,INSERT,,,
Audit History,165071082,N/A,INSERT,,,
Audit History,165071619,N/A,INSERT,,,
OH Transformer Bank Unit,237873464,237873452,UPDATE,phase,B,A
Audit History,165092806,N/A,INSERT,,,
Audit History,165092785,N/A,INSERT,,,
Audit History,165092849,N/A,INSERT,,,
Audit History,165073376,N/A,INSERT,,,
Pole,229024368,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024496,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165070414,N/A,INSERT,,,
Audit History,165070478,N/A,INSERT,,,
OH Primary,215461895,N/A,UPDATE,installed_length,80,78
OH Primary,215462848,N/A,UPDATE,installed_length,120,121
UG Transformer,66682052,N/A,UPDATE,status,Existing,Deleted
Audit History,165074407,N/A,INSERT,,,
OH Primary,441767964,N/A,UPDATE,installed_length,153.6,150
Cable Segment Delta,527271904,N/A,INSERT,,,
OH Primary,215383773,N/A,UPDATE,installed_length,30,27
Audit History,165071452,N/A,INSERT,,,
Audit History,165071388,N/A,INSERT,,,
Audit History,165071420,N/A,INSERT,,,
Audit History,165071548,N/A,INSERT,,,
Audit History,165073109,N/A,INSERT,,,
Audit History,165074631,N/A,INSERT,,,
Audit History,165073141,N/A,INSERT,,,
Audit History,165075328,N/A,INSERT,,,
Pole,229610011,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Audit History,165072405,N/A,INSERT,,,
Audit History,165071804,N/A,INSERT,,,
Audit History,165071868,N/A,INSERT,,,
OH Primary,215462617,N/A,UPDATE,installed_length,181,178
Primary Wire,527271609,526958966,INSERT,,,
Primary Wire,527271513,215462804,INSERT,,,
Primary Wire,527271545,215380859,INSERT,,,
Primary Wire,527271577,215462051,INSERT,,,
Audit History,165074329,N/A,INSERT,,,
Audit History,165074994,N/A,INSERT,,,
Audit History,165092847,N/A,INSERT,,,
OH Primary,221509716,N/A,UPDATE,installed_length,111,117
Audit History,165074806,N/A,INSERT,,,
Audit History,165074902,N/A,INSERT,,,
Cable Segment Delta,527272409,N/A,INSERT,,,
Cable Segment Delta,527272281,N/A,INSERT,,,
Cable Segment Delta,527275183,N/A,INSERT,,,
Audit History,165075161,N/A,INSERT,,,
Primary Wire,445289689,445289677,UPDATE,status,Existing,Deleted
Audit History,165092796,N/A,INSERT,,,
Audit History,165092860,N/A,INSERT,,,
Audit History,165071833,N/A,INSERT,,,
Audit History,165071641,N/A,INSERT,,,
OH Primary,215380888,N/A,UPDATE,installed_length,142,143
OH Primary,215380952,N/A,UPDATE,installed_length,143,142
Audit History,165071842,N/A,INSERT,,,
Audit History,165071746,N/A,INSERT,,,
Audit History,165071682,N/A,INSERT,,,
Pole,438399373,N/A,UPDATE,status,Existing,Deleted
Pole,229023542,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229023510,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215276048,215276047,UPDATE,insulation,Unknown,BARE
Cable Segment Delta,527272642,N/A,INSERT,,,
OH Primary,215383743,N/A,UPDATE,installed_length,114,104
Audit History,165073670,N/A,INSERT,,,
Audit History,165071611,N/A,INSERT,,,
Audit History,165092835,N/A,INSERT,,,
Audit History,165092803,N/A,INSERT,,,
Audit History,165071092,N/A,INSERT,,,
Audit History,165071661,N/A,INSERT,,,
Cable Segment Delta,527275190,N/A,INSERT,,,
Audit History,165072254,N/A,INSERT,,,
Audit History,165072919,N/A,INSERT,,,
Audit History,165075394,N/A,INSERT,,,
Pole,229027084,N/A,UPDATE,status,Retired,Deleted
Pole,229610170,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,215462806,215462804,UPDATE,insulation,WP,BARE
Pole,229025658,N/A,UPDATE,status,Retired,Deleted
Pole,231033303,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165071283,N/A,INSERT,,,
Audit History,165071315,N/A,INSERT,,,
Audit History,165071884,N/A,INSERT,,,
Audit History,165073157,N/A,INSERT,,,
Audit History,165073189,N/A,INSERT,,,
Audit History,165071731,N/A,INSERT,,,
Audit History,165092790,N/A,INSERT,,,
Primary Wire,527271512,215462982,INSERT,,,
Primary Wire,527271544,215462322,INSERT,,,
Primary Wire,527271576,526958980,INSERT,,,
Primary Wire,527271608,527271102,INSERT,,,
Audit History,165075025,N/A,INSERT,,,
Audit History,165075153,N/A,INSERT,,,
Audit History,165073631,N/A,INSERT,,,
Audit History,165075185,N/A,INSERT,,,
OH Primary,444156446,N/A,UPDATE,installed_length,149.8,148
Audit History,165073865,N/A,INSERT,,,
Audit History,165073897,N/A,INSERT,,,
Audit History,165073693,N/A,INSERT,,,
Audit History,165073725,N/A,INSERT,,,
Audit History,165073757,N/A,INSERT,,,
Audit History,165071088,N/A,INSERT,,,
Audit History,165071625,N/A,INSERT,,,
Audit History,165071657,N/A,INSERT,,,
Audit History,165071721,N/A,INSERT,,,
OH Fuse,233833357,N/A,UPDATE,type,Unknown,Cutout
Cable Segment Delta,527272553,N/A,INSERT,,,
OH Transformer Bank,527271856,N/A,INSERT,,,
OH Primary,216944497,N/A,UPDATE,installed_length,140,132
OH Primary,215467353,N/A,UPDATE,installed_length,68,57
Audit History,165071080,N/A,INSERT,,,
Pole,441767873,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Audit History,165071617,N/A,INSERT,,,
Primary Wire,438399404,438399386,UPDATE,status,Existing,Deleted
OH Primary,215462085,N/A,UPDATE,installed_length,125,117
OH Primary,215276047,N/A,UPDATE,installed_length,26,21
OH Primary,215276059,N/A,UPDATE,installed_length,108,107
Audit History,165072179,N/A,INSERT,,,
Audit History,165072339,N/A,INSERT,,,
Audit History,165073861,N/A,INSERT,,,
Audit History,165073893,N/A,INSERT,,,
Audit History,165073741,N/A,INSERT,,,
Audit History,165073773,N/A,INSERT,,,
Audit History,165073805,N/A,INSERT,,,
Audit History,165073869,N/A,INSERT,,,
Audit History,165073745,N/A,INSERT,,,
Audit History,165073777,N/A,INSERT,,,
OH Fuse Unit,395956447,395956428,UPDATE,normal_position,Closed,Open
OH Transformer Bank Unit,476473400,235965385,UPDATE,phase,A,B
Primary Wire,527271607,215461695,INSERT,,,
Primary Wire,527271511,527271088,INSERT,,,
Primary Wire,527271543,215462157,INSERT,,,
Primary Wire,527271575,526958980,INSERT,,,
Audit History,165074327,N/A,INSERT,,,
Audit History,165074359,N/A,INSERT,,,
Audit History,165074992,N/A,INSERT,,,
Audit History,165075056,N/A,INSERT,,,
Pole,229027709,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Fuse,233829771,N/A,UPDATE,type,Unknown,Cutout
OH Fuse,233829771,N/A,UPDATE,facility_tag_x,unset,9
OH Fuse,233829771,N/A,UPDATE,facility_tag_y,unset,176
OH Fuse,233829771,N/A,UPDATE,map_unit_x,unset,2134
OH Fuse,233829771,N/A,UPDATE,map_unit_y,unset,114
OH Fuse,233829771,N/A,GEOM UPDATE,actual_location,point (1),"point (2) - Moved 6' 11.55"""
Cable Segment Delta,527272376,N/A,INSERT,,,
Primary Structure Node,527275053,N/A,INSERT,,,
Cable Segment Delta,527272408,N/A,INSERT,,,
Audit History,165075000,N/A,INSERT,,,
Cable Segment Delta,527275192,N/A,INSERT,,,
Audit History,165071136,N/A,INSERT,,,
Audit History,165071776,N/A,INSERT,,,
Audit History,165071808,N/A,INSERT,,,
Audit History,165071680,N/A,INSERT,,,
OH Primary,441688790,N/A,UPDATE,installed_length,206.2,192
Pole,229024269,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024333,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,228997320,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
OH Primary,215461163,N/A,UPDATE,installed_length,102,96
OH Primary,215460740,N/A,UPDATE,installed_length,146,145
OH Primary,215383731,N/A,UPDATE,installed_length,158,152
Audit History,165071449,N/A,INSERT,,,
Audit History,165072210,N/A,INSERT,,,
Audit History,165071577,N/A,INSERT,,,
OH Primary,441768002,N/A,UPDATE,installed_length,145.7,150
Pole,229026481,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229026513,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229610136,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229027971,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Primary Wire,215462646,215462643,UPDATE,insulation,WP,BARE
Primary Wire,215462422,215462419,UPDATE,insulation,WP,BARE
OH Primary,215463247,N/A,UPDATE,installed_length,170,120
OH Primary,215463247,N/A,UPDATE,phase_designation,C,B
OH Primary,215463247,N/A,UPDATE,phase_orientation,C,B
Audit History,165071858,N/A,INSERT,,,
Audit History,165071698,N/A,INSERT,,,
Audit History,165092821,N/A,INSERT,,,
Primary Wire,527271510,527271088,INSERT,,,
Primary Wire,527271542,215460884,INSERT,,,
Primary Wire,527271574,458399952,INSERT,,,
Primary Wire,527271606,526959062,INSERT,,,
Audit History,165073597,N/A,INSERT,,,
Audit History,165071026,N/A,INSERT,,,
Audit History,165071090,N/A,INSERT,,,
Audit History,165074959,N/A,INSERT,,,
Audit History,165071327,N/A,INSERT,,,
Audit History,165074243,N/A,INSERT,,,
Audit History,165074307,N/A,INSERT,,,
Audit History,165071784,N/A,INSERT,,,
Audit History,165071816,N/A,INSERT,,,
Audit History,165073199,N/A,INSERT,,,
Audit History,165073322,N/A,INSERT,,,
OH Transformer Bank Unit,235999022,235999011,UPDATE,status,Existing,Deleted
Audit History,165071672,N/A,INSERT,,,
Primary Wire,215380981,215380978,UPDATE,insulation,WP,BARE
Audit History,165075240,N/A,INSERT,,,
Audit History,165075272,N/A,INSERT,,,
Audit History,165075400,N/A,INSERT,,,
OH Transformer Bank,235947216,N/A,UPDATE,bank_configuration,'3 Phase Wye-G/Wye','3 Phase Wye/Wye'
Primary Wire,438399402,438399386,UPDATE,status,Existing,Deleted
Area Light,238237601,N/A,UPDATE,status,Existing,Deleted
Pole,229024396,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024428,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229024460,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Audit History,165075305,N/A,INSERT,,,
OH Primary,215462051,N/A,UPDATE,calculated_length,198.2,127.4
OH Primary,215462051,N/A,UPDATE,installed_length,330,122
OH Primary,215462051,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,215462051,N/A,GEOM UPDATE,route,chain (1),chain (2) - Length Changed  < 1cm
Pole,441768111,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Cable Segment Delta,527272513,N/A,INSERT,,,
Cable Segment Delta,527272641,N/A,INSERT,,,
OH Primary,215383033,N/A,UPDATE,installed_length,108,105
Audit History,165072337,N/A,INSERT,,,
Pole,441767608,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Pole,441767608,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 0' 4.01"""
Pole,441768337,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
Audit History,165072218,N/A,INSERT,,,
Audit History,165072282,N/A,INSERT,,,
Audit History,165072979,N/A,INSERT,,,
Audit History,165073075,N/A,INSERT,,,
Audit History,165074568,N/A,INSERT,,,
Audit History,165074600,N/A,INSERT,,,
Audit History,165075265,N/A,INSERT,,,
Audit History,165075297,N/A,INSERT,,,
Primary Wire,215462805,215462804,UPDATE,insulation,WP,BARE
Primary Wire,215461884,215461883,UPDATE,insulation,Unknown,BARE
Primary Wire,215462645,215462643,UPDATE,insulation,WP,BARE
OH Fuse Unit,395956445,395956428,UPDATE,normal_position,Closed,Open
Primary Wire,527271541,215467925,INSERT,,,
Primary Wire,527271573,215463179,INSERT,,,
Primary Wire,527271605,215380965,INSERT,,,
Cable Segment Delta,527272206,N/A,INSERT,,,
Audit History,165073436,N/A,INSERT,,,
Audit History,165073468,N/A,INSERT,,,
Audit History,165073660,N/A,INSERT,,,
Audit History,165075054,N/A,INSERT,,,
Cable Segment Delta,527271925,N/A,INSERT,,,
Cable Segment Delta,527272494,N/A,INSERT,,,
Pole,229023975,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,229024512,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Audit History,165073788,N/A,INSERT,,,
Audit History,165074549,N/A,INSERT,,,
Cable Segment Delta,527272311,N/A,INSERT,,,
Pole,527275115,N/A,INSERT,,,
Cable Segment Delta,527272375,N/A,INSERT,,,
Cable Segment Delta,527272407,N/A,INSERT,,,
UG Transformer,235981971,N/A,UPDATE,facility_tag_x,53,548
UG Transformer,235981971,N/A,UPDATE,facility_tag_y,70,421
UG Transformer,235981971,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 53 - 0 - 70,3 - 0 - 548 - 0 - 421
UG Transformer,235981971,N/A,UPDATE,xcel_energy_field_stencil,53 - 70,548 - 421
Audit History,165075191,N/A,INSERT,,,
Pole,436263247,N/A,UPDATE,framing_type,Unknown,Double Circuit Vertical Neutral High
OH Transformer Bank,461433524,N/A,UPDATE,phase_designation,AC,BC
OH Transformer Bank,461433524,N/A,UPDATE,output_voltage,'120/208','120/240'
OH Transformer Bank,461433524,N/A,GEOM UPDATE,bank_phasing_text,simple_point (1),"simple_point (2) - Moved 5' 8.83"""
OH Transformer Bank,461433524,N/A,GEOM UPDATE,location,point (1),"point (2) - Moved 5' 8.83"""
OH Transformer Bank,461433524,N/A,GEOM UPDATE,config_text,simple_point (1),"simple_point (2) - Moved 5' 8.83"""
OH Primary,215469601,N/A,UPDATE,installed_length,183,180
OH Primary,215469633,N/A,UPDATE,installed_length,66,62
Audit History,165092801,N/A,INSERT,,,
OH Transformer Bank,235999011,N/A,UPDATE,status,Existing,Deleted
OH Primary,441767693,N/A,UPDATE,installed_length,300.5,149
Pole,229023666,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Pole,228997286,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
OH Primary,215373838,N/A,UPDATE,status,Existing,Deleted
OH Primary,215373838,N/A,UPDATE,calculated_length,107,unset
OH Primary,215461193,N/A,UPDATE,installed_length,82,80
OH Primary,215461193,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,527271042,N/A,INSERT,,,
Audit History,165073666,N/A,INSERT,,,
Audit History,165071447,N/A,INSERT,,,
Audit History,165071575,N/A,INSERT,,,
Audit History,165073065,N/A,INSERT,,,
Audit History,165071852,N/A,INSERT,,,
OH Primary,248998183,N/A,UPDATE,installed_length,53.45,120
Pole,229026319,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229026383,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Pole,229026543,N/A,UPDATE,framing_type,Unknown,Vertical Neutral High
Pole,229610038,N/A,UPDATE,framing_type,Unknown,Horizontal Center Phase High
Primary Wire,215462644,215462643,UPDATE,insulation,WP,BARE
OH Primary,215461883,N/A,UPDATE,calculated_length,unset,84.66
OH Primary,215461883,N/A,UPDATE,installed_length,98,86
OH Primary,215463277,N/A,UPDATE,installed_length,48,47
OH Primary,215463277,N/A,UPDATE,phase_orientation,ABC,CBA
Audit History,165071096,N/A,INSERT,,,
Audit History,165071665,N/A,INSERT,,,
Audit History,165071729,N/A,INSERT,,,
Audit History,165072586,N/A,INSERT,,,
Primary Wire,527271540,527271042,INSERT,,,
Primary Wire,527271572,527271056,INSERT,,,
Primary Wire,527271604,215463141,INSERT,,,
UG Primary,527271668,N/A,INSERT,,,
Audit History,165074989,N/A,INSERT,,,
Audit History,165075021,N/A,INSERT,,,
Audit History,165073627,N/A,INSERT,,,
Audit History,165073499,N/A,INSERT,,,
Pole,229027610,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Cable Segment Delta,527272767,N/A,INSERT,,,
Audit History,165071655,N/A,INSERT,,,
Audit History,165092842,N/A,INSERT,,,
Audit History,165075487,N/A,INSERT,,,
Audit History,165075519,N/A,INSERT,,,
OH Fuse,233833385,N/A,UPDATE,switch_no,'91/85',509507
OH Fuse,233833385,N/A,UPDATE,type,Unknown,Cutout
OH Fuse,233833385,N/A,UPDATE,xcel_energy_device_id,'91/85',509507
OH Fuse,233833385,N/A,UPDATE,xcel_energy_field_stencil,'91/85',509507
OH Transformer Bank,235965385,N/A,UPDATE,facility_tag_x,71,74
OH Transformer Bank,235965385,N/A,UPDATE,facility_tag_y,93,90
OH Transformer Bank,235965385,N/A,UPDATE,phase_designation,A,B
OH Transformer Bank,235965385,N/A,UPDATE,xcel_energy_device_id,3 - 0 - 71 - 0 - 93,3 - 0 - 74 - 0 - 90
OH Transformer Bank,235965385,N/A,UPDATE,xcel_energy_field_stencil,71 - 93,74 - 90
Audit History,165071044,N/A,INSERT,,,
Audit History,165071076,N/A,INSERT,,,
OH Transformer Bank Unit,408974402,235982511,UPDATE,phase,B,A
Cable Segment Delta,527275008,N/A,INSERT,,,
Primary Wire,438399400,438399386,UPDATE,status,Existing,Deleted
OH Primary,215461234,N/A,UPDATE,installed_length,148,137
OH Primary,215461234,N/A,UPDATE,phase_orientation,ABC,CBA
OH Primary,215461330,N/A,UPDATE,installed_length,67,74
Pole,229023569,N/A,UPDATE,framing_type,Unknown,Horizontal Neutral Low
Pole,229023601,N/A,UPDATE,framing_type,Unknown,Vertical Neutral Low
Primary Wire,215461224,215461221,UPDATE,insulation,WP,BARE
UG Transformer Bank Unit,66682088,66682078,UPDATE,status,Existing,Deleted
OH Primary,215462017,N/A,UPDATE,calculated_length,64,64.32
OH Primary,215462017,N/A,UPDATE,installed_length,47.98,32
